,domain_desc,reference_period_desc,util_practice_desc,class_desc,asd_desc,week_ending,country_code,unit_desc,CV (%),domaincat_desc,region_desc,zip_5,asd_code,begin_code,group_desc,county_ansi,state_name,country_name,county_name,commodity_desc,load_time,source_desc,watershed_desc,statisticcat_desc,freq_desc,end_code,county_code,state_fips_code,short_desc,year,state_alpha,congr_district_code,sector_desc,prodn_practice_desc,Value,agg_level_desc,watershed_code,location_desc,state_ansi
8466,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1961,WA,,CROPS,ALL PRODUCTION PRACTICES,"2,838,000",STATE,00000000,WASHINGTON,53
8467,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1960,WA,,CROPS,ALL PRODUCTION PRACTICES,"4,316,000",STATE,00000000,WASHINGTON,53
8468,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1959,WA,,CROPS,ALL PRODUCTION PRACTICES,"5,063,000",STATE,00000000,WASHINGTON,53
8469,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1958,WA,,CROPS,ALL PRODUCTION PRACTICES,"3,150,000",STATE,00000000,WASHINGTON,53
8470,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1957,WA,,CROPS,ALL PRODUCTION PRACTICES,"1,817,000",STATE,00000000,WASHINGTON,53
8471,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1956,WA,,CROPS,ALL PRODUCTION PRACTICES,"1,406,000",STATE,00000000,WASHINGTON,53
8472,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1955,WA,,CROPS,ALL PRODUCTION PRACTICES,"1,440,000",STATE,00000000,WASHINGTON,53
8473,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1954,WA,,CROPS,ALL PRODUCTION PRACTICES,"1,518,000",STATE,00000000,WASHINGTON,53
8474,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1953,WA,,CROPS,ALL PRODUCTION PRACTICES,"884,000",STATE,00000000,WASHINGTON,53
8475,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1952,WA,,CROPS,ALL PRODUCTION PRACTICES,"512,000",STATE,00000000,WASHINGTON,53
8476,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1951,WA,,CROPS,ALL PRODUCTION PRACTICES,"544,000",STATE,00000000,WASHINGTON,53
8477,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WASHINGTON,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,53,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1950,WA,,CROPS,ALL PRODUCTION PRACTICES,"480,000",STATE,00000000,WASHINGTON,53
8478,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2020-09-30 12:04:05,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2019,WV,,CROPS,ALL PRODUCTION PRACTICES,"6,270,000",STATE,00000000,WEST VIRGINIA,54
8479,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2020-01-10 12:00:41,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2018,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,016,000",STATE,00000000,WEST VIRGINIA,54
8480,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2017,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,016,000",STATE,00000000,WEST VIRGINIA,54
8481,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2016,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,075,000",STATE,00000000,WEST VIRGINIA,54
8482,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2015,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,180,000",STATE,00000000,WEST VIRGINIA,54
8483,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2014,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,364,000",STATE,00000000,WEST VIRGINIA,54
8484,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2019-02-06 15:00:06,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2013,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,292,000",STATE,00000000,WEST VIRGINIA,54
8485,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2012,WV,,CROPS,ALL PRODUCTION PRACTICES,"4,480,000",STATE,00000000,WEST VIRGINIA,54
8486,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2011,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,534,000",STATE,00000000,WEST VIRGINIA,54
8487,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2010,WV,,CROPS,ALL PRODUCTION PRACTICES,"2,610,000",STATE,00000000,WEST VIRGINIA,54
8488,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2009,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,780,000",STATE,00000000,WEST VIRGINIA,54
8489,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2008,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,380,000",STATE,00000000,WEST VIRGINIA,54
8490,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2007,WV,,CROPS,ALL PRODUCTION PRACTICES,"2,997,000",STATE,00000000,WEST VIRGINIA,54
8491,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2006,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,120,000",STATE,00000000,WEST VIRGINIA,54
8492,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2005,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,052,000",STATE,00000000,WEST VIRGINIA,54
8493,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2004,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,799,000",STATE,00000000,WEST VIRGINIA,54
8494,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2003,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,105,000",STATE,00000000,WEST VIRGINIA,54
8495,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2002,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,150,000",STATE,00000000,WEST VIRGINIA,54
8496,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2001,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,120,000",STATE,00000000,WEST VIRGINIA,54
8497,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",2000,WV,,CROPS,ALL PRODUCTION PRACTICES,"4,550,000",STATE,00000000,WEST VIRGINIA,54
8498,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1999,WV,,CROPS,ALL PRODUCTION PRACTICES,"1,300,000",STATE,00000000,WEST VIRGINIA,54
8499,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1998,WV,,CROPS,ALL PRODUCTION PRACTICES,"2,720,000",STATE,00000000,WEST VIRGINIA,54
8500,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1997,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,420,000",STATE,00000000,WEST VIRGINIA,54
8501,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1996,WV,,CROPS,ALL PRODUCTION PRACTICES,"4,200,000",STATE,00000000,WEST VIRGINIA,54
8502,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1995,WV,,CROPS,ALL PRODUCTION PRACTICES,"4,000,000",STATE,00000000,WEST VIRGINIA,54
8503,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1994,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,675,000",STATE,00000000,WEST VIRGINIA,54
8504,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1993,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,655,000",STATE,00000000,WEST VIRGINIA,54
8505,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1992,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,400,000",STATE,00000000,WEST VIRGINIA,54
8506,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1991,WV,,CROPS,ALL PRODUCTION PRACTICES,"2,850,000",STATE,00000000,WEST VIRGINIA,54
8507,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1990,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,250,000",STATE,00000000,WEST VIRGINIA,54
8508,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1989,WV,,CROPS,ALL PRODUCTION PRACTICES,"4,370,000",STATE,00000000,WEST VIRGINIA,54
8509,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1988,WV,,CROPS,ALL PRODUCTION PRACTICES,"2,320,000",STATE,00000000,WEST VIRGINIA,54
8510,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1987,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,600,000",STATE,00000000,WEST VIRGINIA,54
8511,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1986,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,400,000",STATE,00000000,WEST VIRGINIA,54
8512,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1985,WV,,CROPS,ALL PRODUCTION PRACTICES,"7,665,000",STATE,00000000,WEST VIRGINIA,54
8513,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1984,WV,,CROPS,ALL PRODUCTION PRACTICES,"8,100,000",STATE,00000000,WEST VIRGINIA,54
8514,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1983,WV,,CROPS,ALL PRODUCTION PRACTICES,"4,680,000",STATE,00000000,WEST VIRGINIA,54
8515,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1982,WV,,CROPS,ALL PRODUCTION PRACTICES,"7,840,000",STATE,00000000,WEST VIRGINIA,54
8516,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1981,WV,,CROPS,ALL PRODUCTION PRACTICES,"7,728,000",STATE,00000000,WEST VIRGINIA,54
8517,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1980,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,696,000",STATE,00000000,WEST VIRGINIA,54
8518,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1979,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,251,000",STATE,00000000,WEST VIRGINIA,54
8519,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1978,WV,,CROPS,ALL PRODUCTION PRACTICES,"4,466,000",STATE,00000000,WEST VIRGINIA,54
8520,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1977,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,996,000",STATE,00000000,WEST VIRGINIA,54
8521,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1976,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,368,000",STATE,00000000,WEST VIRGINIA,54
8522,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1975,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,525,000",STATE,00000000,WEST VIRGINIA,54
8523,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1974,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,016,000",STATE,00000000,WEST VIRGINIA,54
8524,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1973,WV,,CROPS,ALL PRODUCTION PRACTICES,"5,229,000",STATE,00000000,WEST VIRGINIA,54
8525,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1972,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,975,000",STATE,00000000,WEST VIRGINIA,54
8526,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1971,WV,,CROPS,ALL PRODUCTION PRACTICES,"4,071,000",STATE,00000000,WEST VIRGINIA,54
8527,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1970,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,551,000",STATE,00000000,WEST VIRGINIA,54
8528,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1969,WV,,CROPS,ALL PRODUCTION PRACTICES,"3,479,000",STATE,00000000,WEST VIRGINIA,54
8529,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,BU,,NOT SPECIFIED,,,,00,FIELD CROPS,,WEST VIRGINIA,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,PRODUCTION,ANNUAL,00,,54,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",1968,WV,,CROPS,ALL PRODUCTION PRACTICES,"2,773,000",STATE,00000000,WEST VIRGINIA,54
