,auth_id,auth_title,ref_id,ref_title
3094,8983,"Laplace's theories of cognitive illusions, heuristics and biases",9110,Behavioral economics and psychology of incentives
3095,8983,"Laplace's theories of cognitive illusions, heuristics and biases",9113,A treatise on probability; new york: macmillan; 1921
3096,8983,"Laplace's theories of cognitive illusions, heuristics and biases",9115,Essai philosophique sur les probabilités
3097,9234,Childhood obesity intervention studies: a,10116,P-curve and effect size: correcting for publication bias using only significant results
3098,9234,Childhood obesity intervention studies: a,299,
3099,9234,Childhood obesity intervention studies: a,9946,The checklist manifesto. penguin books india
3100,9234,Childhood obesity intervention studies: a,9943,Catalogue of bias: publication bias
3101,9234,Childhood obesity intervention studies: a,9941,Making protocols available with the article improved evaluation of selective outcome reporting
3102,9234,Childhood obesity intervention studies: a,9937,Effect of a responsive parenting educational intervention on childhood weight outcomes at 3 years of age
3103,9234,Childhood obesity intervention studies: a,9928,Grounds for ambiguity: justifiable bases for engaging in questionable research practices
3104,9234,Childhood obesity intervention studies: a,9925,Reasonable versus unreasonable doubt
3105,9234,Childhood obesity intervention studies: a,9923,"Issues with data and analyses: errors, underlying themes, and potential solutions"
3106,9234,Childhood obesity intervention studies: a,9922,Childhood obesity prevention cluster randomized trial for hispanic families: outcomes of the healthy families study
3107,9234,Childhood obesity intervention studies: a,9917,"Childhood obesity prevention in the women, infants, and children program: outcomes of the ma-cord study"
3108,9234,Childhood obesity intervention studies: a,9906,Tackling health inequities and reducing obesity prevalence: the epode community-based approach
3109,9234,Childhood obesity intervention studies: a,9901,Smart-phone obesity prevention trial for adolescent boys in low-income communities: the atlas rct
3110,9234,Childhood obesity intervention studies: a,9898,Office-based motivational interviewing to prevent childhood obesity
3111,9234,Childhood obesity intervention studies: a,9889,Effect of a 6-month school-based physical activity program on body composition and physical fitness in lean and obese schoolchildren
3112,9234,Childhood obesity intervention studies: a,9879,Evaluating the impact of a school-based health intervention using a randomized field experiment
3113,9234,Childhood obesity intervention studies: a,9875,"Sydney playground project: a cluster-randomized trial to increase physical activity, play, and social skills"
3114,9234,Childhood obesity intervention studies: a,9862,Inference about magnitudes of effects
3115,9234,Childhood obesity intervention studies: a,9858,The vindication of magnitude-based inference. sportscience
3116,9234,Childhood obesity intervention studies: a,9857,The problem with “magnitude-based inference”
3117,9234,Childhood obesity intervention studies: a,9855,Putting mbi on a formal footing: a comment on the vindication of magnitude-based inference
3118,9234,Childhood obesity intervention studies: a,9853,“magnitude-based inference”
3119,9234,Childhood obesity intervention studies: a,9850,Making meaningful inferences about magnitudes
3120,9234,Childhood obesity intervention studies: a,9847,Five ways to fix statistics
3121,9234,Childhood obesity intervention studies: a,9843,Scientists rise up against statistical significance
3122,9234,Childhood obesity intervention studies: a,9841,Psychiatric disease in the genomic era: rational approach
3123,9234,Childhood obesity intervention studies: a,9838,Making a difference in migrant summer school: testing a healthy weight intervention
3124,9234,Childhood obesity intervention studies: a,9834,Intervention in overweight children improves body mass index (bmi) and physical activity
3125,9234,Childhood obesity intervention studies: a,9824,"Míranos!look at us, we are healthy! an environmental approach to early childhood obesity prevention"
3126,9234,Childhood obesity intervention studies: a,9811,"Evaluation of a multiple ecological level child obesity prevention program: switch®what you do, view, and chew"
3127,9234,Childhood obesity intervention studies: a,9800,Some statistical issues in psychological research
3128,9234,Childhood obesity intervention studies: a,9799,Effectiveness of a once per week delivery of a family-based childhood obesity intervention: a cluster randomised controlled trial
3129,9234,Childhood obesity intervention studies: a,9791,"Effect of the healthy schools program on prevalence of overweight and obesity in california schools, 2006–2012"
3130,9234,Childhood obesity intervention studies: a,9785,"For objective causal inference, design trumps analysis"
3131,9234,Childhood obesity intervention studies: a,9783,"Concerning sichieri r, cunha db: obes facts 2014;7:221-232. the assertion that controlling for baseline (pre-randomization) covariates in randomized controlled trials leads to bias is false"
3132,9234,Childhood obesity intervention studies: a,9782,Reporting of noninferiority and equivalence randomized trials
3133,9234,Childhood obesity intervention studies: a,9777,The fda should not mandate comparative-effectiveness trials
3134,9234,Childhood obesity intervention studies: a,9774,Understanding noninferiority trials
3135,9234,Childhood obesity intervention studies: a,9771,"Effects of two diet techniques and delivery mode on weight loss, metabolic profile and food intake of obese adolescents: a fixed diet plan and a calorie-counting diet"
3136,9234,Childhood obesity intervention studies: a,9759,Treating rural pediatric obesity through telemedicine: outcomes from a small randomized controlled trial
3137,9234,Childhood obesity intervention studies: a,9754,A randomised study on the effectiveness of therapist-led v. self-help parental intervention for treating childhood obesity
3138,9234,Childhood obesity intervention studies: a,9748,What is a non-inferiority trial?
3139,9234,Childhood obesity intervention studies: a,9746,The pervasive problem with placebos in psychology
3140,9234,Childhood obesity intervention studies: a,9742,Is it always unethical to use a placebo in a clinical trial?
3141,9234,Childhood obesity intervention studies: a,9737,Belief beyond the evidence: using the proposed effect of breakfast on obesity to show 2 practices that distort scientific evidence
3142,9234,Childhood obesity intervention studies: a,9736,"Myths, presumptions, and facts about obesity"
3143,9234,Childhood obesity intervention studies: a,9734,Weighing the evidence of common beliefs in obesity research
3144,9234,Childhood obesity intervention studies: a,9719,Is everything we eat associated with cancer? a systematic cookbook review
3145,9234,Childhood obesity intervention studies: a,9716,Unscientific beliefs about scientific topics in nutrition
3146,9234,Childhood obesity intervention studies: a,9714,White hat bias: examples of its presence in obesity research and a call for renewed commitment to faithfulness in research reporting
3147,9234,Childhood obesity intervention studies: a,9711,Publication bias in science
3148,9234,Childhood obesity intervention studies: a,9709,Forthcoming events
3149,9234,Childhood obesity intervention studies: a,9708,"The stated conclusions are contradicted by the data, based on inappropriate statistics, and should be corrected: comment on ‘intervention for childhood obesity based on parents only or parents and child compared with follow-up alone’"
3150,9234,Childhood obesity intervention studies: a,9707,Intervention for childhood obesity based on parents only or parents and child compared with follow-up alone
3151,9234,Childhood obesity intervention studies: a,9698,"Letter to the editor and response letter to the editor and author response of assessment of a health promotion model on obese turkish children. the journal of nursing research, 25(6), 436–446"
3152,9234,Childhood obesity intervention studies: a,9696,Assessment of a health promotion model on obese turkish children
3153,9234,Childhood obesity intervention studies: a,9691,Drawing conclusions from within-group comparisons and selected subsets of data leads to unsubstantiated conclusions: letter regarding malakellis et al.
3154,9234,Childhood obesity intervention studies: a,9688,Re: statistical interpretation error in metformin trial article
3155,9234,Childhood obesity intervention studies: a,9687,Best (but oft forgotten) practices: testing for treatment effects in randomized trials by separate analyses of changes from baseline in each group is a misleading approach
3156,9234,Childhood obesity intervention studies: a,9686,Comparisons within randomised groups can be very misleading
3157,9234,Childhood obesity intervention studies: a,9685,Comparisons against baseline within randomised groups are often used and can be highly misleading
3158,9234,Childhood obesity intervention studies: a,9683,Why we (usually) don't have to worry about multiple comparisons
3159,9234,Childhood obesity intervention studies: a,9681,Toward a new era of trust and transparency in clinical trials
3160,9234,Childhood obesity intervention studies: a,9676,Evidential value that exercise improves bmiz-score in overweight and obese children and adolescents
3161,9234,Childhood obesity intervention studies: a,9674,The extent and consequences of p-hacking in science
3162,9234,Childhood obesity intervention studies: a,9669,Adjusting for publication bias in meta-analysis
3163,9234,Childhood obesity intervention studies: a,9668,Meta-analysis using effect size distributions of only statistically significant studies.
3164,9234,Childhood obesity intervention studies: a,9665,Consort 2010 explanation and elaboration: updated guidelines for reporting parallel group randomised trials
3165,9234,Childhood obesity intervention studies: a,9657,Two years of school-based intervention program could improve the physical fitness among ecuadorian adolescents at health risk: subgroups analysis from a cluster-randomized trial
3166,9234,Childhood obesity intervention studies: a,9645,Health promotion in adolescents in ecuador (activital)
3167,9234,Childhood obesity intervention studies: a,9643,Selective outcome reporting in obesity clinical trials: a cross-sectional review
3168,9234,Childhood obesity intervention studies: a,9637,Inappropriate fiddling with statistical analyses to obtain a desirable p-value: tests to detect its presence in published literature
3169,9234,Childhood obesity intervention studies: a,5269,The statistical crisis in science
3170,9234,Childhood obesity intervention studies: a,9634,"The garden of forking paths: why multiple comparisons can be a problem, even when there is no ''fishing expedition'' or ''p-hacking'' and the research hypothesis was posited ahead of time"
3171,9234,Childhood obesity intervention studies: a,9633,"Sequential discovery, thinking versus dredging, and shrink or sink"
3172,9234,Childhood obesity intervention studies: a,9632,P-curve and effect size
3173,9234,Childhood obesity intervention studies: a,5387,False-positive psychology
3174,9234,Childhood obesity intervention studies: a,5410,"The asa statement on p-values: context, process, and purpose"
3175,9234,Childhood obesity intervention studies: a,9631,Review of recent methodological developments in group-randomized trials: part 2—analysis
3176,9234,Childhood obesity intervention studies: a,9629,Review of recent methodological developments in group-randomized trials: part 1—design
3177,9234,Childhood obesity intervention studies: a,9624,"Retraction statement: la sprouts randomized controlled nutrition, cooking and gardening program reduces obesity and metabolic risk in latino youth"
3178,9234,Childhood obesity intervention studies: a,9622,Jpen journal club 45. cluster randomization
3179,9234,Childhood obesity intervention studies: a,9620,"Effect of a multidimensional physical activity intervention on body mass index, skinfolds and fitness in south african children: results from a cluster-randomised controlled trial"
3180,9234,Childhood obesity intervention studies: a,9602,Corrigendum
3181,9234,Childhood obesity intervention studies: a,9601,"Dramatic decreases in bmi percentiles, but valid conclusions can only come from valid analyses"
3182,9234,Childhood obesity intervention studies: a,9599,"Response to “a comment on scherr et al ‘a multicomponent, school-based intervention, the shaping healthy choices program , improves nutrition-related outcomes’”"
3183,9234,Childhood obesity intervention studies: a,9583,"A comment on scherr et al “a multicomponent, school-based intervention, the shaping healthy choices program , improves nutrition-related outcomes”"
3184,9234,Childhood obesity intervention studies: a,9580,"School-based intervention, the shaping healthy choices program, improves nutrition-related outcomes"
3185,9234,Childhood obesity intervention studies: a,9575,The intra-cluster correlation coefficient in cluster randomized trials: a review of definitions
3186,9234,Childhood obesity intervention studies: a,9573,"Comment on “school-based obesity prevention intervention in chilean children: effective in controlling, but not reducing obesity”"
3187,9234,Childhood obesity intervention studies: a,9572,Comment on “intervention effects of a school-based health promotion programme on obesity related behavioural outcomes”
3188,9234,Childhood obesity intervention studies: a,9571,"Best (but oft-forgotten) practices: designing, analyzing, and reporting cluster randomized controlled trials"
3189,9234,Childhood obesity intervention studies: a,9568,Trial characteristics and appropriateness of statistical methods applied for design and analysis of randomized school-based studies addressing weight-related issues: a literature review
3190,9234,Childhood obesity intervention studies: a,9563,Consort 2010 statement: extension to cluster randomised trials
3191,9234,Childhood obesity intervention studies: a,9558,"<bold>therapy for couples</bold>. by billie s. ables and jeffrey m. brandsma. san francisco: jossey-bass, 1978. 364 pp. $13.95"
3192,9234,Childhood obesity intervention studies: a,9555,Spin in randomised clinical trial reports of interventions for obesity
3193,9234,Childhood obesity intervention studies: a,9553,Misrepresentation of randomized controlled trials in press releases and news coverage: a cohort study
3194,9234,Childhood obesity intervention studies: a,9545,Effect of a behavioral intervention for underserved preschool-age children on change in body mass index
3195,9234,Childhood obesity intervention studies: a,9533,Effectiveness of the healthy lifestyles programme (help) to prevent obesity in uk primary-school children: a cluster randomised controlled trial
3196,9234,Childhood obesity intervention studies: a,9517,Forecasting 2018
3197,9234,Childhood obesity intervention studies: a,9515,Compare: a prospective cohort study correcting and monitoring 58 misreported trials in real time
3198,9234,Childhood obesity intervention studies: a,9503,Inconsistencies and inaccuracies in reporting on choice of endpoints and of statistical results in rct of maternal diet
3199,9234,Childhood obesity intervention studies: a,9500,Cluster randomised trial of a school-community child health promotion and obesity prevention intervention: findings from the evaluation of fun ‘n healthy in moreland!
3200,9234,Childhood obesity intervention studies: a,9482,School-based nutrition education intervention using social cognitive theory for overweight and obese iranian adolescent girls: a cluster randomized controlled trial
3201,9234,Childhood obesity intervention studies: a,9473,Thinking straight
3202,9234,Childhood obesity intervention studies: a,9471,A meta-analytic review of obesity prevention programs for children and adolescents: the skinny on interventions that work.
3203,9234,Childhood obesity intervention studies: a,9467,Service evaluation of the goals family-based childhood obesity treatment intervention during the first 3 years of implementation
3204,9234,Childhood obesity intervention studies: a,9457,An improved modification of a regression-toward-the-mean demonstration
3205,9234,Childhood obesity intervention studies: a,5747,Statistics commentary series
3206,9234,Childhood obesity intervention studies: a,9455,"The claim that effectiveness has been demonstrated in the parenting, eating and activity for child health (peach) childhood obesity intervention is unsubstantiated by the data"
3207,9234,Childhood obesity intervention studies: a,9451,Comment on ''school-based health center-based treatment for obese adolescents: feasibility and body mass index effects
3208,9234,Childhood obesity intervention studies: a,9449,Obese children in a community ymca “fun 2b fit” program have a reduction in bmi z-scores
3209,9234,Childhood obesity intervention studies: a,9439,Correction to: effectiveness of nutrition intervention in a selected group of overweight and obese african-american preschoolers
3210,9234,Childhood obesity intervention studies: a,9436,Regression to the mean: a commonly overlooked and misunderstood factor leading to unjustified conclusions in pediatric obesity research
3211,9234,Childhood obesity intervention studies: a,9432,Effectiveness of nutrition intervention in a selected group of overweight and obese african-american preschoolers
3212,9234,Childhood obesity intervention studies: a,9427,Ignoring regression to the mean leads to unsupported conclusion about obesity
3213,9234,Childhood obesity intervention studies: a,9236,Further remarks on one-tailed tests.
3214,9234,Childhood obesity intervention studies: a,9242,"Skinner ac, ravanbakht sn, skelton ja, perrin em, armstrong sc. prevalence of obesity and severe obesity in us children, 1999–2016. pediatrics. 2018;141(3):e20173459"
3215,9234,Childhood obesity intervention studies: a,9250,"Childhood obesity research at the nih: efforts, gaps, and opportunities"
3216,9234,Childhood obesity intervention studies: a,9254,The need for greater rigor in childhood nutrition and obesity research
3217,9234,Childhood obesity intervention studies: a,9257,"Notice of retraction: wansink b, cheney mm. super bowls: serving bowl size and food consumption. jama. 2005;293(14):1727-1728."
3218,9234,Childhood obesity intervention studies: a,9259,Common statistical mistakes
3219,9234,Childhood obesity intervention studies: a,9269,Common scientific and statistical errors in obesity research
3220,9234,Childhood obesity intervention studies: a,9271,Reproducibility: a tragedy of errors
3221,9234,Childhood obesity intervention studies: a,9275,Advances and controversies in the design of obesity prevention trials*
3222,9234,Childhood obesity intervention studies: a,9283,Gender differences in social desirability and social approval bias in dietary self-report
3223,9234,Childhood obesity intervention studies: a,9287,"Methodological challenges of including children in family research: measurement equivalence, selection bias and social desirability"
3224,9234,Childhood obesity intervention studies: a,9296,Measurement error of dietary self-report in intervention trials
3225,9234,Childhood obesity intervention studies: a,9299,Tuberculosis control in health care
3226,9234,Childhood obesity intervention studies: a,9304,Intervention-related bias in reporting of food intake by fifth-grade children participating in an obesity prevention study
3227,9234,Childhood obesity intervention studies: a,9309,The effect of a physical activity intervention on bias in self-reported activity
3228,9234,Childhood obesity intervention studies: a,9315,Validation of self-reported weights and heights in the avoiding diabetes after pregnancy trial (adapt)
3229,9234,Childhood obesity intervention studies: a,9321,Fourth graders' reports of fruit and vegetable intake at school lunch: does treatment assignment affect accuracy?
3230,9234,Childhood obesity intervention studies: a,9329,The use of telehealth technology in assessing the accuracy of self-reported weight and the impact of a daily immediate-feedback intervention among obese employees
3231,9234,Childhood obesity intervention studies: a,9341,"Pathways: a school-based, randomized controlled trial for the prevention of obesity in american indian schoolchildren"
3232,9234,Childhood obesity intervention studies: a,9354,The memphis girls' health enrichment multi-site studies (gems)
3233,9234,Childhood obesity intervention studies: a,9362,Diet quality and weight change among overweight and obese postpartum women enrolled in a behavioral intervention program
3234,9234,Childhood obesity intervention studies: a,9369,Adolescents’ physical activity and sedentary behavior: a pathway in reducing overweight and obesity: the pralimap 2-year cluster randomized controlled trial
3235,9234,Childhood obesity intervention studies: a,9379,Effectiveness of a physical activity program on cardiovascular disease risk in adult primary health-care users: the “pas-a-pas” community intervention trial
3236,9234,Childhood obesity intervention studies: a,9387,Kids out; evaluation of a brief multimodal cluster randomized intervention integrated in health education lessons to increase physical activity and reduce sedentary behavior among eighth graders
3237,9234,Childhood obesity intervention studies: a,9392,Energy balance measurement: when something is not better than nothing
3238,9234,Childhood obesity intervention studies: a,9403,Self-report–based estimates of energy intake offer an inadequate basis for scientific conclusions
3239,9234,Childhood obesity intervention studies: a,9406,"Social desirability bias in self-reported dietary, physical activity and weight concerns measures in 8- to 10-year-old african-american girls: results from the girls health enrichment multisite studies (gems)"
3240,9234,Childhood obesity intervention studies: a,9409,Regression towards mediocrity in hereditary stature.
3241,9234,Childhood obesity intervention studies: a,9411,Statistic notes: regression towards the mean
3242,9234,Childhood obesity intervention studies: a,9412,Statistics notes: some examples of regression towards the mean
3243,9234,Childhood obesity intervention studies: a,9417,Establishing a standard definition for child overweight and obesity worldwide: international survey
3244,9234,Childhood obesity intervention studies: a,9423,"A holistic school-based intervention for improving health-related knowledge, body composition, and fitness in elementary school students: an evaluation of the healthmpowers program"
3245,9948,Improving multilevel regression and poststratification with structured priors,10027,Multilevel regression and poststratification for small-area estimation of population health outcomes: a case study of chronic obstructive pulmonary disease prevalence using the behavioral risk factor surveillance system
3246,9948,Improving multilevel regression and poststratification with structured priors,5900,Forecasting elections with non-representative polls
3247,9948,Improving multilevel regression and poststratification with structured priors,10023,"American community survey (acs): three-year public use microdata sample (pums), 2005-2007"
3248,9948,Improving multilevel regression and poststratification with structured priors,5405,Voting patterns in 2016: exploration using multilevel regression and poststratification (mrp) on pre-election polls
3249,9948,Improving multilevel regression and poststratification with structured priors,10021,Stan r&d: research and development expenditure in industry - isic rev. 4 (edition 2016)
3250,9948,Improving multilevel regression and poststratification with structured priors,10020,Introduction to the design and analysis of complex survey data
3251,9948,Improving multilevel regression and poststratification with structured priors,10018,"Penalising model component complexity: a principled, practical approach to constructing priors"
3252,9948,Improving multilevel regression and poststratification with structured priors,917,Preprint repository arxiv achieves milestone million uploads
3253,9948,Improving multilevel regression and poststratification with structured priors,10016,Estimating multilevel regional variation in excess mortality of cancer patients using integrated nested laplace approximation
3254,9948,Improving multilevel regression and poststratification with structured priors,10010,Bayesian computing with inla: a review
3255,9948,Improving multilevel regression and poststratification with structured priors,2013,Approximate bayesian inference for latent gaussian models by using integrated nested laplace approximations
3256,9948,Improving multilevel regression and poststratification with structured priors,10008,Gaussian markov random fields
3257,9948,Improving multilevel regression and poststratification with structured priors,10006,An intuitive bayesian spatial model for disease mapping that accounts for scaling
3258,9948,Improving multilevel regression and poststratification with structured priors,10003,Gaussian processes in machine learning
3259,9948,Improving multilevel regression and poststratification with structured priors,10001,Small-area estimation
3260,9948,Improving multilevel regression and poststratification with structured priors,9999,R: a language and environment for statistical computing. r foundation for statistical computing
3261,9948,Improving multilevel regression and poststratification with structured priors,9998,New important developments in small area estimation
3262,9948,Improving multilevel regression and poststratification with structured priors,9996,Bayesian multilevel estimation with poststratification: state-level estimates from national polls
3263,9948,Improving multilevel regression and poststratification with structured priors,6444,Bayesian hierarchical spatial models: implementing the besag york mollié model in stan
3264,9948,Improving multilevel regression and poststratification with structured priors,9994,"If everyone had voted, hillary clinton would probably be president"
3265,9948,Improving multilevel regression and poststratification with structured priors,9991,Sampling
3266,9948,Improving multilevel regression and poststratification with structured priors,5842,Post-stratification: a modeler's perspective
3267,9948,Improving multilevel regression and poststratification with structured priors,9989,An explicit link between gaussian fields and gaussian markov random fields: the stochastic partial differential equation approach
3268,9948,Improving multilevel regression and poststratification with structured priors,9986,Gay rights in the states: public opinion and policy responsiveness
3269,9948,Improving multilevel regression and poststratification with structured priors,9983,Extreme survey weight adjustment as a component of sample balancing (aka raking)
3270,9948,Improving multilevel regression and poststratification with structured priors,9979,Sparse multilevel regression (and poststratification [smrp])
3271,9948,Improving multilevel regression and poststratification with structured priors,4913,Deep interactions with mrp: election turnout and voting patterns among small electoral subgroups
3272,9948,Improving multilevel regression and poststratification with structured priors,2466,Bayesian data analysis
3273,9948,Improving multilevel regression and poststratification with structured priors,5852,State-level opinions from national surveys: poststratification using multilevel logistic regression
3274,9948,Improving multilevel regression and poststratification with structured priors,9974,Data analysis using regression and multilevel/hierarchical models
3275,9948,Improving multilevel regression and poststratification with structured priors,9972,Regularized prediction and poststratification: a generalization of mister p
3276,9948,Improving multilevel regression and poststratification with structured priors,9970,A note on intrinsic conditional autoregressive models for disconnected graphs
3277,9948,Improving multilevel regression and poststratification with structured priors,9967,Inference for nonprobability samples
3278,9948,Improving multilevel regression and poststratification with structured priors,9966,Multilevel regression and poststratification: a modeling approach to estimating population quantities from highly selected survey samples
3279,9948,Improving multilevel regression and poststratification with structured priors,9960,On a least squares adjustment of a sampled frequency table when the expected marginal totals are known
3280,9948,Improving multilevel regression and poststratification with structured priors,9957,Xgboost
3281,9948,Improving multilevel regression and poststratification with structured priors,3780,Stan: a probabilistic programming language
3282,9948,Improving multilevel regression and poststratification with structured priors,9955,X-ray and radium protection committee
3283,9948,Improving multilevel regression and poststratification with structured priors,9952,Statistical analysis of non-lattice data
3284,9948,Improving multilevel regression and poststratification with structured priors,9950,The annenberg public policy center's national annenberg election survey
3285,10029,Avoiding latent variable collapse with generative skip models,10170,[title pages]
3286,10029,Avoiding latent variable collapse with generative skip models,10110,Unsupervised discrete sentence representation learning for interpretable neural dialog generation
3287,10029,Avoiding latent variable collapse with generative skip models,10102,Improved variational autoencoders for text modeling using dilated convolutions
3288,10029,Avoiding latent variable collapse with generative skip models,10100,Spherical latent spaces for stable variational autoencoders
3289,10029,Avoiding latent variable collapse with generative skip models,10098,Sparse representation for signal classification
3290,10029,Avoiding latent variable collapse with generative skip models,10097,Conditional mean field
3291,10029,Avoiding latent variable collapse with generative skip models,10087,How to train deep variational autoencoders and probabilistic ladder networks
3292,10029,Avoiding latent variable collapse with generative skip models,4692,Neural variational inference for text processing
3293,10029,Avoiding latent variable collapse with generative skip models,10082,Adversarial variational bayes: unifying variational autoencoders and generative adversarial networks
3294,10029,Avoiding latent variable collapse with generative skip models,10075,Variational autoencoders for collaborative filtering
3295,10029,Avoiding latent variable collapse with generative skip models,2383,An introduction to variational autoencoders
3296,10029,Avoiding latent variable collapse with generative skip models,1974,Stochastic variational inference
3297,10029,Avoiding latent variable collapse with generative skip models,10072,Elbo surgery: yet another way to carve up the variational evidence lower bound
3298,10029,Avoiding latent variable collapse with generative skip models,10070,Learning deep latent gaussian models with markov chain monte carlo
3299,10029,Avoiding latent variable collapse with generative skip models,10069,Beta-vae: learning basic visual concepts with a constrained variational framework
3300,10029,Avoiding latent variable collapse with generative skip models,10067,Identity mappings in deep residual networks
3301,10029,Avoiding latent variable collapse with generative skip models,10066,Deep residual learning for image recognition
3302,10029,Avoiding latent variable collapse with generative skip models,10062,Generating sentences by editing prototypes
3303,10029,Avoiding latent variable collapse with generative skip models,10051,Neocognitron: a hierarchical neural network capable of visual pattern recognition
3304,10029,Avoiding latent variable collapse with generative skip models,10048,Elements of information theory
3305,10029,Avoiding latent variable collapse with generative skip models,10040,Importance weighted autoencoders
3306,10029,Avoiding latent variable collapse with generative skip models,10038,Generating sentences from a continuous space
3307,10029,Avoiding latent variable collapse with generative skip models,917,Preprint repository arxiv achieves milestone million uploads
3308,10029,Avoiding latent variable collapse with generative skip models,10032,Copyright pages
3309,10193,Poisson-randomized gamma dynamical systems,10791,Poisson-gamma dynamical systems
3310,10193,Poisson-randomized gamma dynamical systems,10785,State of the union addresses (1790-2006) by united states presidents
3311,10193,Poisson-randomized gamma dynamical systems,10341,The poisson pascal distribution
3312,10193,Poisson-randomized gamma dynamical systems,10337,Univariate discrete distributions
3313,10193,Poisson-randomized gamma dynamical systems,10333,The hungarian method for the assignment problem
3314,10193,Poisson-randomized gamma dynamical systems,10332,"Unsupervised discovery of demixed, low-dimensional neural dynamics across multiple timescales through tensor components analysis"
3315,10193,Poisson-randomized gamma dynamical systems,10331,Neural population dynamics underlying motor learning transfer
3316,10193,Poisson-randomized gamma dynamical systems,10322,"Gdelt: the global database of events, language, and tone"
3317,10193,Poisson-randomized gamma dynamical systems,10319,The pan american union
3318,10193,Poisson-randomized gamma dynamical systems,10317,A guide to the neurips 2018 competitions
3319,10193,Poisson-randomized gamma dynamical systems,10315,Understanding predictive information criteria for bayesian models
3320,10193,Poisson-randomized gamma dynamical systems,4752,Evaluation methods for topic models
3321,10193,Poisson-randomized gamma dynamical systems,10312,Structured topic models for language
3322,10193,Poisson-randomized gamma dynamical systems,10311,Simulating bessel random variables
3323,10193,Poisson-randomized gamma dynamical systems,10309,Discovering latent network structure in point process data
3324,10193,Poisson-randomized gamma dynamical systems,1069,Modelling transcriptional regulation using gaussian processes
3325,10193,Poisson-randomized gamma dynamical systems,10305,Modeling events with cascades of poisson processes
3326,10193,Poisson-randomized gamma dynamical systems,10303,Spectra of some self-exciting and mutually exciting point processes
3327,10193,Poisson-randomized gamma dynamical systems,10301,A bayesian poisson vector autoregression model
3328,10193,Poisson-randomized gamma dynamical systems,10297,Dynamic poisson factorization
3329,10193,Poisson-randomized gamma dynamical systems,5790,Generalized linear models
3330,10193,Poisson-randomized gamma dynamical systems,10195,Event data in foreign policy analysis. foreign policy analysis: continuity and change in its second generation
3331,10193,Poisson-randomized gamma dynamical systems,10197,Proper nouns and methodological propriety: pooling dyads in international relations data
3332,10193,Poisson-randomized gamma dynamical systems,299,
3333,10193,Poisson-randomized gamma dynamical systems,10201,(mis)using dyadic data to analyze multilateral events
3334,10193,Poisson-randomized gamma dynamical systems,10204,Dyadic analysis in international relations: a cautionary tale
3335,10193,Poisson-randomized gamma dynamical systems,10205,Latent factor regressions for the social sciences
3336,10193,Poisson-randomized gamma dynamical systems,10209,Modeling dependencies in international relations networks
3337,10193,Poisson-randomized gamma dynamical systems,10210,Multilinear tensor regression for longitudinal relational data
3338,10193,Poisson-randomized gamma dynamical systems,10212,Bayesian poisson tensor factorization for inferring multilateral relations from sparse dyadic event counts
3339,10193,Poisson-randomized gamma dynamical systems,10214,Equivariant and scale-free tucker decomposition models
3340,10193,Poisson-randomized gamma dynamical systems,10216,Bayesian poisson tucker decomposition for learning the structure of international relations
3341,10193,Poisson-randomized gamma dynamical systems,10218,Bursty and hierarchical structure in streams
3342,10193,Poisson-randomized gamma dynamical systems,10220,"On tensors, sparsity, and nonnegative factorizations"
3343,10193,Poisson-randomized gamma dynamical systems,10222,Bayesian modeling of temporal dependence in large sparse contingency tables
3344,10193,Poisson-randomized gamma dynamical systems,8421,Gap
3345,10193,Poisson-randomized gamma dynamical systems,10225,Bayesian latent variable models for mixed discrete outcomes
3346,10193,Poisson-randomized gamma dynamical systems,10226,The infinite hidden markov model
3347,10193,Poisson-randomized gamma dynamical systems,10228,Bayesian inference for nonnegative matrix factorisation models. computational intelligence and neuroscience
3348,10193,Poisson-randomized gamma dynamical systems,10232,Beta-negative binomial process and poisson factor analysis
3349,10193,Poisson-randomized gamma dynamical systems,4290,Efficient discovery of overlapping communities in massive networks
3350,10193,Poisson-randomized gamma dynamical systems,10237,Generalized coupled symmetric tensor factorization for link prediction
3351,10193,Poisson-randomized gamma dynamical systems,2224,Distributed inference in dynamical systems
3352,10193,Poisson-randomized gamma dynamical systems,10242,On the bessel distribution and related problems
3353,10193,Poisson-randomized gamma dynamical systems,10243,Foundations of the parafac procedure: models and conditions for an ''explanatory'' multimodal factor analysis. ucla working papers in phonetics
3354,10193,Poisson-randomized gamma dynamical systems,10247,Exact simulation of bessel diffusions
3355,10193,Poisson-randomized gamma dynamical systems,10251,"Handbook of mathematical functions: with formulas, graphs, and mathematical tables"
3356,10193,Poisson-randomized gamma dynamical systems,10253,Augmentable gamma belief networks
3357,10193,Poisson-randomized gamma dynamical systems,4566,Particle filtering for nonparametric bayesian matrix factorization
3358,10193,Poisson-randomized gamma dynamical systems,171,Neural information processing systems
3359,10193,Poisson-randomized gamma dynamical systems,10256,Nonparametric bayesian factor analysis for dynamic count matrices
3360,10193,Poisson-randomized gamma dynamical systems,10258,Dependent relational gamma process models for longitudinal networks
3361,10193,Poisson-randomized gamma dynamical systems,10259,Augment-and-conquer negative binomial processes
3362,10193,Poisson-randomized gamma dynamical systems,10260,Information geometrical framework for analyzing belief propagation decoder
3363,10193,Poisson-randomized gamma dynamical systems,10262,Conjugate gamma markov random fields for modelling nonstationary sources
